energy_lasso=[56.60004874531118,57.13953810937085,57.137004503037076,56.83195743525767,56.95362105656865,56.70270172722752,56.39761778931413,56.82830836064528]
energy_lin=  [53.41837014497385,53.314833014043636,53.240929309825084,52.86799438239875,52.734312742348465,52.571427778047344,52.40903560367795,53.11061242273799]
energy_ridge=[53.23878533612538,53.107187501305006,53.00395533087826,52.733000538294824,52.58956414793343,52.378748124979246,52.168274425465064,52.979806138976464]
energy_poly2=[44.75281042875367,44.0803200407964,43.46257294310655,42.92522055741009,42.87232009533519,42.55492554814188,42.21162644560284,42.621170093735856]
energy_poly3=[43.92896031979189,43.220082169619374,42.474364777453545,41.80164603794885,41.689918344573286,41.37268508749771,40.92073910512951,41.29495027826375]
energy_poly4=[43.26131113947525,42.02153474361314,41.09161594978626,40.38477778520432,40.084476458317475,39.64365305077554,39.23038520859882,39.677093667532915]
energy_rbf=  [46.87069331095707,45.787070984354976,44.75738398165803,43.98904288101729,43.71470420710628,43.30995899731318,42.86719736846702,43.10880520636224]
energy_tree= [60.21225087264948,53.87129465416772,51.599710459645316,46.917490076851614,44.96655857316579,42.895870281226244,41.688903901368015,40.80567519635166]
